,Genome,time_create,mother,age
1079,Right Eat Down Left Down Eat Up Eat Left Right Left Down Chemo Chemo Eat Chemo Left Left Right Down Eat Up Up Up Up,0,-1,5
1080,Left Left Eat Right Right Right Right Chemo Left Right Foto Eat Foto Foto Down Right Up Up Right Down Down Down Down Right Eat,0,-1,9
1081,Down Chemo Down Eat Left Left Eat Chemo Eat Right Down Eat Chemo Foto Chemo Left Eat Right Down Up Eat Right Foto Foto Left,0,-1,12
1082,Left Up Right Right Chemo Chemo Left Chemo Down Down Down Down Right Eat Left Foto Left Chemo Right Eat Chemo Up Chemo Right Eat,0,-1,7
1083,Foto Up Chemo Eat Down Eat Left Up Down Up Right Right Right Chemo Right Down Down Up Down Right Eat Left Chemo Left Down,0,-1,8
1084,Left Right Up Up Down Eat Up Foto Left Down Up Up Down Up Eat Left Right Eat Down Right Eat Down Eat Right Chemo,0,-1,6
1085,Right Up Eat Eat Left Chemo Up Right Foto Up Up Down Left Left Chemo Chemo Left Right Eat Right Up Down Left Foto Left,0,-1,6
1086,Chemo Up Up Chemo Down Right Up Left Foto Chemo Eat Down Left Eat Eat Down Eat Down Down Right Left Eat Up Foto Chemo,0,-1,4
1087,Right Chemo Chemo Up Chemo Right Eat Eat Up Down Chemo Foto Up Left Right Foto Chemo Left Down Chemo Down Right Eat Left Eat,0,-1,7
1088,Chemo Right Chemo Up Foto Eat Down Eat Right Foto Chemo Up Left Up Left Down Right Down Chemo Eat Up Left Left Eat Foto,0,-1,11
1089,Left Left Left Chemo Eat Chemo Left Foto Eat Right Up Chemo Left Up Left Down Chemo Chemo Up Chemo Chemo Eat Chemo Chemo Eat,0,-1,9
1090,Chemo Foto Down Right Up Left Left Eat Foto Right Chemo Right Down Chemo Left Chemo Down Down Right Right Chemo Left Right Chemo Right,0,-1,5
1091,Left Right Foto Up Left Left Left Foto Eat Eat Down Chemo Up Up Down Left Up Up Down Foto Up Foto Eat Down Left,0,-1,28
1092,Chemo Down Right Chemo Foto Left Up Up Eat Right Down Right Chemo Left Right Right Down Foto Down Down Foto Left Chemo Left Left,0,-1,6
1093,Right Down Left Eat Left Chemo Eat Eat Chemo Down Left Eat Down Eat Left Eat Up Up Right Foto Chemo Left Left Chemo Down,0,-1,11
1094,Eat Eat Foto Left Down Left Left Foto Chemo Down Foto Foto Right Chemo Right Foto Foto Foto Down Up Right Up Eat Down Right,0,-1,12
1095,Eat Left Down Eat Up Eat Up Eat Foto Chemo Up Right Down Eat Right Chemo Down Right Foto Chemo Chemo Eat Down Down Up,0,-1,11
1096,Chemo Chemo Foto Foto Foto Eat Foto Down Foto Right Right Chemo Down Up Right Foto Chemo Up Up Up Foto Foto Eat Right Eat,0,-1,27
1097,Up Chemo Eat Chemo Chemo Up Eat Up Down Chemo Right Down Eat Foto Right Chemo Down Eat Foto Right Up Right Eat Up Chemo,0,-1,8
1098,Eat Right Foto Right Eat Right Right Down Chemo Right Right Foto Right Foto Foto Down Chemo Down Left Down Left Foto Up Chemo Right,0,-1,7
1099,Left Left Eat Foto Up Down Eat Eat Foto Up Foto Left Down Eat Foto Right Left Chemo Chemo Up Up Chemo Down Down Right,0,-1,12
1100,Chemo Foto Chemo Chemo Left Up Down Chemo Right Foto Foto Left Right Up Eat Eat Up Eat Foto Up Chemo Right Right Chemo Down,0,-1,5
1101,Up Down Down Chemo Chemo Foto Left Chemo Chemo Left Right Foto Eat Chemo Up Right Down Down Down Up Left Chemo Chemo Foto Right,0,-1,9
1102,Foto Right Chemo Right Left Right Chemo Up Up Foto Right Left Right Up Left Right Right Up Up Up Up Left Foto Up Down,0,-1,5
1103,Foto Up Eat Up Up Right Up Chemo Right Down Left Right Up Chemo Eat Right Left Chemo Left Down Up Down Down Down Up,0,-1,9
1104,Foto Up Right Up Foto Down Up Right Eat Left Eat Down Up Left Eat Foto Foto Right Chemo Down Foto Down Chemo Down Right,0,-1,5
1105,Right Right Foto Foto Up Chemo Chemo Chemo Up Eat Up Eat Eat Down Foto Up Foto Foto Right Down Chemo Left Down Right Right,0,-1,6
1106,Chemo Left Right Eat Foto Down Foto Down Chemo Up Eat Down Chemo Left Left Right Foto Foto Left Down Foto Foto Down Left Chemo,0,-1,24
1107,Foto Right Left Foto Right Chemo Chemo Left Foto Eat Up Chemo Left Down Chemo Chemo Up Up Right Chemo Down Chemo Left Up Chemo,0,-1,17
1108,Chemo Up Right Right Down Foto Eat Chemo Foto Eat Left Foto Foto Up Foto Eat Up Chemo Up Left Right Down Down Right Right,0,-1,9
1109,Up Down Left Chemo Eat Left Left Foto Right Chemo Up Foto Right Down Foto Eat Down Right Left Down Right Up Chemo Up Up,0,-1,8
1110,Chemo Chemo Down Chemo Up Right Down Foto Eat Right Down Left Down Down Foto Right Right Down Foto Down Foto Eat Down Foto Down,0,-1,7
1111,Up Down Up Right Left Right Up Right Up Eat Up Down Up Left Left Up Down Eat Left Up Eat Chemo Left Up Left,0,-1,6
1112,Down Chemo Eat Left Eat Right Left Eat Foto Up Chemo Left Eat Foto Up Foto Foto Up Down Up Chemo Right Chemo Eat Right,0,-1,74
1113,Foto Up Down Up Chemo Left Up Foto Eat Left Chemo Left Foto Left Right Foto Eat Foto Chemo Chemo Foto Chemo Foto Eat Right,0,-1,8
1114,Right Down Left Down Foto Chemo Eat Left Foto Up Down Chemo Down Chemo Foto Down Left Right Chemo Chemo Up Right Left Left Eat,0,-1,8
1115,Left Right Eat Left Chemo Right Chemo Right Left Up Up Foto Up Foto Foto Up Chemo Right Eat Left Foto Right Left Eat Chemo,0,-1,239
1116,Left Left Left Chemo Down Foto Down Chemo Left Down Eat Down Down Up Chemo Left Up Eat Down Down Left Right Down Eat Right,0,-1,5
1117,Foto Left Right Up Down Up Foto Up Left Up Left Right Up Down Chemo Chemo Eat Up Foto Down Foto Eat Chemo Foto Foto,0,-1,7
1118,Foto Down Left Up Foto Chemo Left Foto Up Eat Chemo Chemo Left Chemo Chemo Down Down Down Down Foto Eat Eat Foto Eat Down,0,-1,105
1119,Right Up Chemo Foto Up Left Eat Down Left Up Right Left Down Eat Up Right Left Chemo Right Eat Up Chemo Left Eat Right,0,-1,7
1120,Foto Down Left Right Foto Down Right Up Left Left Foto Down Down Right Down Chemo Right Chemo Right Foto Down Foto Eat Down Eat,0,-1,24
1121,Chemo Foto Down Up Up Up Eat Chemo Down Foto Down Right Eat Down Chemo Eat Foto Up Down Eat Down Foto Left Down Left,0,-1,6
1122,Right Eat Up Eat Right Chemo Chemo Left Left Right Foto Right Eat Up Left Eat Eat Left Left Down Foto Foto Eat Left Foto,0,-1,15
1123,Up Eat Up Up Foto Down Left Left Right Foto Right Eat Up Foto Foto Right Left Left Down Foto Down Down Chemo Eat Right,0,-1,7
1124,Chemo Eat Left Left Right Down Foto Right Right Right Eat Up Foto Foto Left Foto Chemo Eat Foto Up Foto Eat Eat Right Down,0,-1,1
1125,Left Chemo Foto Eat Chemo Up Foto Foto Eat Left Left Right Eat Up Up Left Foto Chemo Up Foto Up Eat Up Down Up,0,-1,65
1126,Foto Eat Left Right Up Down Left Up Up Up Up Left Eat Left Down Foto Chemo Up Left Foto Right Foto Foto Eat Eat,0,-1,20
1127,Left Down Up Up Eat Chemo Down Left Chemo Up Up Right Left Up Down Down Up Right Down Down Up Left Chemo Down Down,0,-1,8
1128,Foto Right Foto Foto Down Eat Chemo Chemo Foto Foto Right Down Down Up Eat Foto Up Chemo Chemo Chemo Chemo Left Left Up Down,0,-1,5
1129,Down Up Up Foto Down Eat Down Right Right Down Chemo Right Right Chemo Down Foto Up Chemo Foto Eat Eat Up Eat Left Right,0,-1,7
1130,Left Chemo Down Left Eat Eat Up Foto Up Up Right Left Eat Eat Up Up Foto Eat Foto Right Left Right Foto Right Down,0,-1,17
1131,Right Left Up Left Chemo Foto Up Foto Down Foto Up Chemo Down Right Eat Up Down Up Right Down Left Eat Chemo Down Down,0,-1,5
1132,Left Right Chemo Down Foto Left Down Down Down Left Down Right Down Right Left Right Right Left Up Down Up Chemo Left Right Foto,0,-1,3
1133,Chemo Up Foto Up Eat Up Up Down Up Down Foto Right Down Down Eat Chemo Chemo Up Up Down Down Chemo Left Chemo Right,0,-1,164
1134,Down Left Down Right Chemo Right Foto Eat Down Foto Chemo Foto Eat Chemo Chemo Up Down Down Foto Eat Right Right Left Down Up,0,-1,3
1135,Chemo Down Foto Down Left Left Left Chemo Eat Chemo Down Chemo Eat Foto Left Chemo Right Right Left Chemo Down Chemo Foto Right Down,0,-1,2
1136,Eat Eat Right Left Foto Left Up Chemo Left Eat Chemo Left Foto Right Up Down Foto Eat Up Chemo Up Eat Chemo Down Right,0,-1,8
1137,Foto Down Foto Left Chemo Eat Left Chemo Eat Right Chemo Down Eat Down Up Left Down Up Chemo Eat Left Up Eat Chemo Chemo,0,-1,180
1138,Eat Eat Chemo Down Up Foto Left Up Eat Foto Down Left Eat Foto Down Right Chemo Right Foto Down Down Up Up Left Eat,0,-1,2
1139,Eat Up Chemo Right Right Eat Left Left Left Chemo Down Left Right Right Up Right Foto Right Foto Eat Eat Right Up Down Down,0,-1,5
1140,Chemo Left Down Right Eat Chemo Up Foto Eat Right Chemo Left Foto Up Up Right Right Down Foto Eat Up Right Down Right Left,0,-1,8
1141,Right Foto Eat Foto Foto Right Right Chemo Foto Eat Down Eat Left Right Chemo Foto Chemo Left Eat Foto Foto Foto Chemo Eat Left,0,-1,49
1142,Eat Up Right Down Eat Up Foto Left Foto Chemo Right Down Down Foto Up Up Eat Right Chemo Left Foto Up Foto Left Foto,0,-1,11
1143,Left Chemo Foto Right Eat Right Foto Down Eat Up Foto Left Chemo Eat Left Up Down Foto Chemo Down Eat Up Down Left Chemo,0,-1,8
1144,Left Up Foto Chemo Right Eat Right Eat Right Right Right Right Up Left Up Foto Up Left Left Left Right Chemo Eat Right Chemo,0,-1,8
1145,Down Up Up Right Eat Right Left Down Right Left Right Chemo Eat Down Right Chemo Down Down Down Right Left Left Foto Eat Up,0,-1,5
1146,Foto Foto Down Eat Foto Down Down Left Left Chemo Left Chemo Eat Foto Eat Right Eat Right Down Foto Foto Left Left Right Up,0,-1,11
1147,Left Foto Chemo Left Chemo Eat Down Right Up Chemo Left Foto Down Eat Chemo Left Left Right Left Right Eat Left Up Chemo Foto,0,-1,2
1148,Down Foto Left Foto Right Foto Up Left Eat Right Up Eat Chemo Up Left Right Foto Eat Left Left Eat Right Foto Right Chemo,0,-1,23
1149,Up Up Foto Foto Left Up Left Eat Right Left Foto Left Up Up Left Right Chemo Eat Up Eat Up Down Down Up Right,0,-1,5
1150,Left Down Left Left Right Foto Chemo Foto Right Left Up Chemo Left Chemo Chemo Up Down Up Left Foto Left Eat Eat Eat Chemo,0,-1,143
1151,Chemo Foto Up Left Left Left Left Right Down Up Foto Left Chemo Right Chemo Chemo Left Up Right Down Left Right Chemo Left Chemo,0,-1,15
1152,Right Right Up Up Eat Up Foto Left Foto Left Eat Foto Left Chemo Down Right Chemo Up Eat Eat Right Up Right Left Down,0,-1,2
1153,Eat Right Chemo Left Right Left Eat Up Down Foto Up Down Up Down Eat Eat Down Down Right Left Left Chemo Up Right Foto,0,-1,6
1154,Foto Chemo Left Down Foto Right Chemo Right Chemo Left Foto Chemo Foto Foto Down Chemo Right Chemo Up Right Chemo Chemo Right Left Left,0,-1,9
1155,Left Up Foto Eat Up Down Foto Up Down Chemo Right Chemo Eat Down Eat Left Up Foto Foto Chemo Up Down Foto Right Chemo,0,-1,5
1156,Left Down Up Chemo Down Right Chemo Left Chemo Chemo Chemo Up Left Foto Foto Eat Chemo Eat Left Down Right Chemo Foto Foto Right,0,-1,9
1157,Up Left Up Down Right Up Left Up Down Right Right Left Down Foto Down Up Down Down Left Right Down Foto Eat Chemo Foto,0,-1,5
1158,Eat Chemo Foto Eat Left Up Up Right Down Foto Eat Foto Eat Foto Down Eat Left Left Left Foto Up Up Up Foto Right,0,-1,10
1159,Foto Left Foto Left Eat Foto Foto Right Left Down Left Eat Up Up Right Right Chemo Down Left Foto Chemo Foto Up Left Down,0,-1,6
1160,Up Right Eat Left Chemo Up Eat Chemo Left Up Up Eat Foto Eat Foto Up Left Chemo Chemo Chemo Right Right Foto Left Left,0,-1,10
1161,Up Up Chemo Foto Chemo Eat Chemo Chemo Eat Left Left Left Up Down Left Down Up Down Foto Right Foto Foto Up Left Eat,0,-1,9
1162,Up Eat Chemo Foto Eat Down Eat Up Up Down Foto Right Left Up Right Foto Down Chemo Chemo Chemo Up Up Right Left Down,0,-1,13
1163,Chemo Foto Left Down Down Eat Up Foto Chemo Eat Down Up Right Up Up Up Eat Left Eat Left Eat Chemo Left Left Chemo,0,-1,317
1164,Eat Chemo Chemo Right Down Eat Left Chemo Foto Chemo Up Right Up Eat Down Right Chemo Foto Right Chemo Eat Chemo Eat Foto Eat,0,-1,14
1165,Foto Right Right Foto Right Chemo Eat Down Chemo Down Chemo Eat Eat Chemo Eat Up Up Up Right Left Right Down Foto Up Eat,0,-1,5
1166,Left Foto Foto Right Left Chemo Right Chemo Down Right Foto Down Foto Eat Up Foto Right Left Foto Up Left Right Chemo Up Right,0,-1,3
1167,Foto Down Down Down Down Down Eat Right Foto Up Foto Chemo Right Left Left Up Chemo Right Foto Foto Foto Right Foto Down Down,0,-1,6
1168,Foto Eat Foto Right Down Right Foto Up Left Up Eat Up Foto Up Chemo Foto Chemo Up Down Left Eat Right Right Chemo Left,0,-1,6
1169,Foto Chemo Chemo Right Eat Chemo Foto Up Left Eat Down Eat Up Up Chemo Left Chemo Up Right Left Foto Up Up Chemo Foto,0,-1,317
1170,Up Chemo Up Foto Eat Up Left Left Right Eat Up Chemo Eat Chemo Eat Eat Up Down Eat Right Chemo Left Eat Eat Foto,0,-1,3
1171,Foto Right Chemo Foto Chemo Eat Eat Chemo Right Up Eat Chemo Chemo Down Eat Right Up Foto Left Left Chemo Left Down Down Up,0,-1,12
1172,Up Foto Chemo Eat Eat Up Chemo Left Down Eat Right Left Foto Up Down Up Eat Down Chemo Chemo Left Eat Down Up Left,0,-1,6
1173,Chemo Left Eat Up Foto Left Foto Foto Left Down Right Chemo Down Eat Chemo Chemo Foto Right Eat Right Up Left Chemo Chemo Eat,0,-1,2
1174,Down Chemo Left Foto Up Up Eat Foto Left Foto Up Foto Up Eat Up Chemo Left Right Right Down Chemo Right Right Eat Eat,0,-1,12
1175,Up Chemo Down Left Right Right Chemo Right Chemo Right Down Up Up Left Up Eat Right Up Down Left Eat Right Left Eat Foto,0,-1,6
1176,Left Down Eat Up Chemo Right Left Foto Down Right Foto Left Foto Chemo Left Chemo Right Left Right Chemo Up Down Foto Chemo Left,0,-1,5
1177,Chemo Right Right Down Chemo Up Eat Left Right Foto Eat Left Left Up Left Eat Eat Right Eat Eat Eat Foto Right Chemo Up,0,-1,6
1178,Left Up Right Foto Left Down Up Foto Up Up Right Left Chemo Up Foto Up Eat Up Chemo Eat Right Right Foto Foto Up,0,-1,3
1179,Eat Up Chemo Left Chemo Foto Chemo Left Up Foto Up Up Chemo Left Down Left Eat Down Up Foto Right Foto Foto Down Right,0,-1,16
1180,Foto Down Right Left Eat Left Up Foto Down Foto Eat Left Up Eat Left Right Left Foto Left Eat Up Left Down Chemo Left,0,-1,9
1181,Eat Down Up Up Left Eat Chemo Down Up Left Chemo Down Chemo Left Eat Chemo Down Eat Chemo Right Left Down Foto Right Up,0,-1,10
1182,Foto Left Left Right Right Foto Foto Right Chemo Left Up Right Left Down Right Foto Up Right Eat Down Eat Up Left Up Left,0,-1,24
1183,Up Left Left Eat Eat Eat Up Eat Chemo Foto Up Down Up Right Down Right Eat Left Down Eat Left Eat Eat Eat Down,0,-1,15
1184,Down Foto Left Eat Chemo Chemo Right Chemo Up Eat Foto Up Eat Right Right Up Up Eat Down Foto Left Eat Down Chemo Foto,0,-1,12
1185,Left Left Foto Eat Chemo Right Foto Down Chemo Right Eat Left Left Down Up Down Chemo Up Up Right Down Foto Eat Down Eat,0,-1,5
1186,Right Down Left Chemo Chemo Eat Down Eat Right Down Eat Up Right Foto Left Up Up Down Foto Up Right Left Chemo Chemo Eat,0,-1,26
1187,Foto Right Up Foto Right Left Eat Up Down Up Eat Down Left Right Down Chemo Down Right Up Right Right Eat Down Down Foto,0,-1,6
1188,Chemo Foto Chemo Up Down Foto Left Down Foto Down Up Right Chemo Eat Down Foto Down Chemo Eat Up Down Chemo Left Right Right,0,-1,8
1189,Left Left Chemo Foto Chemo Chemo Chemo Right Up Right Foto Foto Foto Right Foto Up Eat Up Foto Down Right Down Chemo Foto Eat,0,-1,5
1190,Up Foto Left Left Up Left Chemo Chemo Left Right Right Right Right Left Chemo Down Foto Right Chemo Up Eat Right Right Down Foto,0,-1,13
1191,Right Right Foto Right Foto Left Foto Eat Up Eat Foto Foto Eat Foto Up Up Eat Right Left Up Left Left Left Down Foto,0,-1,9
1192,Chemo Eat Eat Up Foto Foto Down Eat Chemo Up Left Up Right Chemo Up Left Right Foto Left Up Left Foto Foto Down Down,0,-1,8
1193,Left Left Up Chemo Left Up Up Left Right Up Up Chemo Left Right Up Down Right Chemo Foto Right Down Right Up Right Right,0,-1,5
1194,Foto Chemo Left Chemo Eat Right Right Chemo Left Foto Foto Eat Up Foto Chemo Up Chemo Foto Down Left Left Chemo Foto Left Down,0,-1,16
1195,Left Foto Down Up Up Chemo Left Eat Right Right Right Right Left Down Chemo Up Down Down Right Chemo Left Down Down Down Left,0,-1,5
1196,Right Foto Eat Eat Down Up Up Right Eat Up Left Chemo Down Eat Chemo Right Right Up Foto Up Down Chemo Down Left Up,0,-1,16
1197,Left Down Up Down Eat Down Chemo Down Chemo Chemo Right Foto Up Down Eat Foto Eat Down Left Up Down Foto Down Foto Chemo,0,-1,24
1198,Left Up Left Chemo Left Left Eat Chemo Left Chemo Chemo Chemo Chemo Down Down Foto Foto Left Foto Eat Up Right Up Foto Down,0,-1,20
1199,Chemo Up Chemo Up Down Down Chemo Chemo Chemo Right Chemo Eat Foto Chemo Down Down Eat Chemo Foto Left Down Eat Up Foto Chemo,0,-1,7
1200,Right Left Up Down Up Chemo Down Eat Foto Chemo Foto Foto Right Left Up Up Chemo Eat Eat Right Eat Up Foto Chemo Eat,0,-1,7
1201,Down Chemo Chemo Left Chemo Down Foto Chemo Up Chemo Left Left Up Eat Left Up Left Right Up Foto Down Right Right Down Right,0,-1,1
1202,Foto Eat Eat Chemo Right Chemo Chemo Foto Right Eat Left Foto Foto Foto Eat Chemo Left Eat Right Foto Left Down Foto Eat Foto,0,-1,16
1203,Chemo Down Down Left Eat Right Eat Chemo Chemo Down Chemo Right Chemo Chemo Up Left Eat Eat Right Left Chemo Down Up Right Chemo,0,-1,9
1204,Down Foto Foto Down Up Chemo Left Chemo Foto Right Eat Chemo Chemo Right Chemo Chemo Foto Down Up Eat Down Up Up Up Eat,0,-1,15
1205,Left Up Foto Chemo Eat Eat Down Chemo Foto Eat Eat Left Down Right Down Right Foto Foto Right Foto Foto Up Up Up Right,0,-1,303
1206,Down Left Right Chemo Left Eat Left Down Down Left Left Chemo Chemo Down Down Left Eat Down Foto Chemo Left Down Right Down Foto,0,-1,7
1207,Up Down Right Left Down Down Foto Foto Left Right Down Left Chemo Eat Right Left Down Left Eat Foto Left Chemo Chemo Right Left,0,-1,21
1208,Down Eat Chemo Eat Right Chemo Foto Chemo Right Eat Right Down Up Right Right Right Right Chemo Left Eat Foto Foto Down Left Up,0,-1,5
1209,Eat Chemo Chemo Eat Eat Right Right Up Down Chemo Right Eat Down Chemo Left Up Right Up Up Left Down Right Down Right Eat,0,-1,5
1210,Up Up Up Chemo Right Right Foto Down Left Eat Up Up Down Down Down Up Left Down Chemo Chemo Right Chemo Left Chemo Right,0,-1,5
1211,Eat Foto Left Eat Chemo Right Right Left Up Right Left Foto Eat Eat Left Eat Chemo Foto Foto Down Eat Right Eat Eat Right,0,-1,8
1212,Left Chemo Chemo Down Left Up Up Right Chemo Foto Foto Foto Eat Foto Up Up Down Eat Foto Right Eat Up Left Eat Foto,0,-1,26
1213,Foto Right Chemo Left Right Eat Up Foto Chemo Eat Left Left Chemo Left Right Up Foto Left Right Left Up Down Chemo Eat Eat,0,-1,15
1214,Left Left Up Right Up Down Chemo Eat Down Right Left Eat Left Chemo Eat Up Up Left Left Up Down Eat Eat Up Chemo,0,-1,5
1215,Foto Right Left Left Chemo Down Left Left Chemo Eat Eat Eat Right Chemo Chemo Down Foto Eat Chemo Eat Up Down Left Left Down,0,-1,16
1216,Foto Right Up Left Foto Right Eat Up Up Up Eat Eat Chemo Down Right Up Foto Eat Right Right Down Left Left Up Up,0,-1,3
1217,Chemo Down Down Down Foto Up Eat Chemo Right Right Down Eat Up Right Right Right Left Chemo Chemo Foto Right Eat Down Right Down,0,-1,7
1218,Left Up Foto Eat Eat Eat Foto Up Chemo Up Foto Up Foto Foto Right Down Eat Up Eat Foto Foto Right Foto Right Down,0,-1,19
1219,Up Down Left Up Right Eat Left Eat Left Up Right Up Up Eat Right Foto Down Down Down Left Chemo Chemo Chemo Eat Up,0,-1,43
1220,Eat Foto Chemo Foto Eat Foto Down Eat Foto Down Down Left Chemo Down Foto Eat Eat Down Down Eat Right Left Up Down Right,0,-1,14
1221,Chemo Down Chemo Eat Chemo Foto Up Right Left Eat Eat Right Foto Left Right Chemo Down Up Down Up Chemo Left Chemo Left Eat,0,-1,5
1222,Up Foto Eat Right Up Down Eat Left Chemo Chemo Up Up Up Left Right Down Eat Up Right Left Eat Left Right Foto Up,0,-1,5
1223,Eat Right Foto Chemo Down Down Up Foto Foto Eat Eat Down Down Eat Foto Up Foto Eat Chemo Foto Right Left Right Eat Left,0,-1,13
1224,Chemo Up Left Down Up Left Foto Eat Left Right Down Up Left Left Chemo Up Eat Left Foto Down Left Down Down Right Right,0,-1,7
1225,Chemo Left Left Eat Left Chemo Down Foto Foto Down Foto Right Left Down Chemo Down Right Up Foto Chemo Right Down Left Right Chemo,0,-1,7
1226,Chemo Chemo Up Down Down Foto Down Down Down Down Right Down Chemo Left Foto Foto Up Foto Foto Eat Foto Right Eat Right Chemo,0,-1,10
1227,Chemo Eat Eat Down Foto Down Right Right Up Chemo Up Left Foto Right Left Eat Chemo Right Up Up Down Foto Chemo Down Chemo,0,-1,34
